OBJECTID,Land Use Type,Acres,Shape__Area,Shape__Length
20755,Water Bodies,2.76008208,120229.181488037,2794.16408664464
20756,Water Bodies,0.68597971,29881.2778892517,943.767598846167
20757,Water Bodies,23.81866969,1037541.30319595,10844.7485911785
20758,Water Bodies,0.99534358,43357.1688232422,1145.26163873933
20759,Water Bodies,9.45026084,411653.382591248,6006.12407201955
20760,Water Bodies,2.39649034,104391.12456131,1558.42364004107
20761,Water Bodies,0.03213983,1400.01111984253,151.586947306831
20762,Water Bodies,0.06645265,2894.67794799805,201.449557259928
20763,Water Bodies,3.11172129,135546.586303711,2304.75977344282
20764,Water Bodies,1.18696584,51704.2346191406,1018.3006167875
20765,Water Bodies,0.12416679,5408.70595169067,299.376522494821
20766,Water Bodies,3.89794781,169794.615184784,2413.50243891537
20767,Water Bodies,0.80158639,34917.1049880981,1716.98613786345
20768,Water Bodies,2.39741582,104431.438335419,1838.62966703246
20769,Water Bodies,29.6009914,1289419.24973297,9555.94327268452
20770,Water Bodies,0.9978191,43465.0022392273,968.161132083126
20771,Water Bodies,0.19973931,8700.64484405518,361.155511432715
20772,Water Bodies,15.27924614,665563.994953156,8129.69163251796
20773,Water Bodies,1.18751896,51728.3287620544,1243.05324604494
20774,Water Bodies,0.78548188,34215.5926399231,877.05281222215
20775,Water Bodies,0.25031001,10903.5046386719,389.893065816149
20776,Water Bodies,3.09458649,134800.194339752,1914.04655156702
20777,Water Bodies,0.67705649,29492.5823478699,666.43758119807
20778,Water Bodies,1.15773393,50430.8926200867,1055.26242352319
20779,Water Bodies,6.44518106,280752.10112381,4873.01913633187
20780,Water Bodies,5.90447229,257198.825710297,3041.59213880974
20781,Water Bodies,1.57398921,68562.9736633301,1717.55652309333
20782,Water Bodies,4.23129448,184315.196792603,4130.33577866609
20783,Water Bodies,0.97228157,42352.5873756409,2904.88871007881
20784,Water Bodies,2.71568447,118295.221603394,1619.30262338432
20785,Water Bodies,0.62226454,27105.8449325562,889.589088649567
20786,Water Bodies,0.05112147,2226.85175323486,206.164842798489
20787,Water Bodies,3.01026848,131127.301570892,4068.63737226605
20788,Water Bodies,1.00306283,43693.419178009,1591.35295961042
20789,Water Bodies,1.53515437,66871.3280410767,2528.24820629576
20790,Water Bodies,17.40714788,758255.399414063,7750.6807462805
20791,Water Bodies,1.41204118,61508.5170631409,1332.1662266011
20792,Water Bodies,1.46307968,63731.7544403076,1531.94615871011
20793,Water Bodies,0.50170496,21854.2691841125,679.903248190613
20794,Water Bodies,0.02310726,1006.55250549316,129.601915725897
20795,Water Bodies,1.80229549,78507.9958229065,1510.46978436957
20796,Water Bodies,0.6139586,26744.0382118225,788.390838348381
20797,Water Bodies,0.96979668,42244.3457374573,1501.29668956672
20798,Water Bodies,1.79610057,78238.144821167,1719.00590546387
20799,Water Bodies,1.48406413,64645.8370285034,1806.61655155182
20800,Water Bodies,6.55046143,285338.11423111,4532.83397834529
20801,Water Bodies,4.20367408,183112.052204132,2735.06258638447
20802,Water Bodies,0.52153926,22718.2514648438,1684.20333683302
20803,Water Bodies,0.77501324,33759.5787391663,896.116262721397
20804,Water Bodies,8.0369584,350089.925514221,4481.61151928248
20805,Water Bodies,0.84584883,36845.1772232056,756.783136926233
20806,Water Bodies,13.84933901,603277.237442017,6646.53302864789
20807,Water Bodies,205.50603334,8951843.2565918,27082.8649427623
20808,Water Bodies,14.80975005,645112.74420166,6570.15316103723
20809,Water Bodies,1.23410584,53757.6533164978,1976.94743497793
20810,Water Bodies,1.1120324,48440.1338119507,1196.33479482949
20811,Water Bodies,6.25898329,272641.325752258,5061.67197033467
20812,Water Bodies,1.83921885,80116.3770980835,1654.74561111885
20813,Water Bodies,4.46676197,194572.161125183,2681.06367997449
20814,Water Bodies,0.54876443,23904.1801223755,1010.59660554851
20815,Water Bodies,0.35717207,15558.4163208008,476.579307764002
20816,Water Bodies,2.60956765,113672.772644043,2415.09087128434
20817,Water Bodies,0.15820834,6891.55573272705,323.047390015121
20818,Water Bodies,8.95191584,389945.473457336,6822.28671582142
20819,Water Bodies,1.07113513,46658.6488723755,1001.66404569983
20820,Water Bodies,6.81416672,296825.117321014,3952.22728194618
20821,Water Bodies,0.24179628,10532.646697998,388.812876471047
20822,Water Bodies,0.3226251,14053.5504684448,492.203022692489
20823,Water Bodies,8.48070388,369419.479473114,6704.91873839831
20824,Water Bodies,1.57378125,68553.9148406982,1941.92194132285
20825,Water Bodies,3.15063851,137241.820354462,2608.97515766252
20826,Water Bodies,0.1045284,4553.25757598877,301.954966586594
20827,Water Bodies,1.0246488,44633.7041168213,1336.34792152265
20828,Water Bodies,5.73995094,250032.27564621,5480.62796868319
20829,Water Bodies,2.56803089,111863.431098938,4270.29992923018
20830,Water Bodies,0.97278583,42374.5531616211,1315.41790238611
20831,Water Bodies,1.23875067,53959.9820861816,1069.69882773444
20832,Water Bodies,0.51535087,22448.6853790283,888.924937382971
20833,Water Bodies,0.15983347,6962.34665679932,307.422957918135
20834,Water Bodies,1.07521129,46836.2064208984,1316.19363495686
20835,Water Bodies,2.59690867,113121.347698212,1707.55093773737
20836,Water Bodies,9.1258734,397523.065052032,4046.22081215275
20837,Water Bodies,13.85505114,603526.057991028,6488.10747449913
20838,Water Bodies,1.41066675,61448.647064209,1837.77080764541
20839,Water Bodies,10.31297783,449233.336837769,4812.53584285066
20840,Water Bodies,1.2386008,53953.4536972046,2192.92430856718
20841,Water Bodies,0.77520707,33768.0217056274,898.929016479461
20842,Water Bodies,15.13513405,659286.472267151,6958.02427025337
20843,Water Bodies,11.97959892,521831.355098724,7864.2775615805
20844,Water Bodies,0.14134827,6157.13130569458,313.023032389319
20845,Water Bodies,1.45686124,63460.8791427612,1707.11375432311
20846,Water Bodies,0.63850881,27813.4453620911,845.690749581277
20847,Water Bodies,0.93102966,40555.6540298462,1002.24988498108
20848,Water Bodies,1.86303967,81154.0123901367,2424.4736396468
20849,Water Bodies,0.78605647,34240.6216163635,940.438844295081
20850,Water Bodies,18.93313234,824727.286018372,9584.82264597525
20851,Water Bodies,30.07875836,1310230.77922821,5627.34114928433
20852,Water Bodies,2.23203571,97227.4805679321,1911.35747576042
20853,Water Bodies,0.17828121,7765.93003845215,341.03679397901
20854,Water Bodies,8.22266018,358179.095394135,3970.10358961605
20855,Water Bodies,2.53294606,110335.136253357,3777.41602854943
20856,Water Bodies,4.36554388,190163.101200104,3860.6921517853
20857,Water Bodies,5.7775584,251670.456596375,5062.98531272723
20858,Water Bodies,5.37131126,233974.330425262,5829.02169951203
20859,Water Bodies,0.20588366,8968.29291152954,405.294649481058
20860,Water Bodies,0.73768641,32133.6219024658,1513.65883211361
20861,Water Bodies,3.25805838,141921.030288696,2190.82739653449
20862,Water Bodies,1.15783849,50435.4473190308,1480.92749800408
20863,Water Bodies,0.88827013,38693.0489730835,1397.96894550221
20864,Water Bodies,5.79579273,252464.744274139,3834.70826168831
20865,Water Bodies,3.02627881,131824.711662292,3538.70419564817
20866,Water Bodies,2.00415964,87301.1984939575,1271.65407958676
20867,Water Bodies,0.50366345,21939.581401825,660.364728989394
20868,Water Bodies,4.78925799,208620.088756561,3799.65305774288
20869,Water Bodies,3.54278896,154323.894966125,1611.86959637107
20870,Water Bodies,6.23208218,271469.513298035,3431.09350424756
20871,Water Bodies,14.1099316,614628.65114975,6478.24757754567
20872,Water Bodies,1.11998302,48786.4628448486,1596.09401089944
20873,Water Bodies,0.53497994,23303.7276573181,979.071678792464
20874,Water Bodies,0.73661697,32087.0368537903,1594.68048727939
20875,Water Bodies,0.93169144,40584.4815254211,1439.62473321264
20876,Water Bodies,0.23661322,10306.8728027344,441.298188926172
20877,Water Bodies,5.58234432,243166.930755615,6552.7982206595
20878,Water Bodies,0.26328386,11468.6455612183,429.355323567358
20879,Water Bodies,1.78969479,77959.109336853,1881.09044486873
20880,Water Bodies,1.07733948,46928.9103622437,1016.98091829746
20881,Water Bodies,1.35709452,59115.040348053,975.763563770332
20882,Water Bodies,1.9766549,86103.0920982361,2466.0288960861
20883,Water Bodies,6.07777168,264747.747573853,4358.84980925283
20884,Water Bodies,0.07313614,3185.81074523926,210.7150110883
20885,Water Bodies,11.12781992,484727.860050201,5394.06111373458
20886,Water Bodies,0.0376778,1641.24538803101,162.628562294839
20887,Water Bodies,1.03611914,45133.3521156311,946.058912779179
20888,Water Bodies,0.13450557,5859.06299209595,286.40759215668
20889,Water Bodies,1.56182969,68033.3049507141,1188.79292823709
20890,Water Bodies,6.81949972,297057.422916412,4340.59984211158
20891,Water Bodies,1.90957107,83180.9203453064,1978.22288777819
20892,Water Bodies,0.86932217,37867.6758003235,1034.56101379834
20893,Water Bodies,1.04756247,45631.8235282898,1925.56636581112
20894,Water Bodies,1.8300324,79716.215637207,2217.79212543773
20895,Water Bodies,0.15502283,6752.79485702515,314.873856504638
20896,Water Bodies,1.15217926,50188.9313774109,2302.20396235713
20897,Water Bodies,7.58875591,330566.22423172,5577.3889632026
20898,Water Bodies,1.71029561,74500.4806137085,1790.97362425622
20899,Water Bodies,1.09641974,47760.0463218689,1174.74887620171
20900,Water Bodies,0.94747029,41271.8078994751,930.929214023358
20901,Water Bodies,0.7084976,30862.1571502686,725.44789865278
20902,Water Bodies,2.20917755,96231.7791900635,1945.31550546358
20903,Water Bodies,2.02413541,88171.3430137634,1584.29496074117
20904,Water Bodies,10.39130686,452645.34942627,5750.79928647538
20905,Water Bodies,7.93860206,345805.523067474,6466.53714701892
20906,Water Bodies,1.77928809,77505.7930412292,1466.25557730342
20907,Water Bodies,1.63406776,71179.9954452515,2465.60474938823
20908,Water Bodies,2.48849223,108398.727233887,1672.5717753524
20909,Water Bodies,0.83059884,36180.8874282837,754.792498463925
20910,Water Bodies,1.94370915,84667.9749221802,1097.95564482159
20911,Water Bodies,5.32601989,232001.438262939,4269.11357578797
20912,Water Bodies,1.08125499,47099.4697418213,1739.14896745108
20913,Water Bodies,1.70605158,74315.6106643677,1909.6632421328
20914,Water Bodies,1.96500086,85595.4418563843,1810.26081665324
20915,Water Bodies,1.03540958,45102.4437255859,2118.07827461361
20916,Water Bodies,1.68775378,73518.5585021973,3161.09755276599
20917,Water Bodies,0.14065031,6126.7282333374,290.589010207091
20918,Water Bodies,1.96087121,85415.5542068481,2932.19522131773
20919,Water Bodies,0.14373192,6260.96293258667,285.082353325773
20920,Water Bodies,5.02609573,218936.741283417,2452.24017348789
20921,Water Bodies,1.57884635,68774.5508422852,2742.15215843432
20922,Water Bodies,24.75232987,1078211.54298782,4975.74730087737
20923,Water Bodies,5.52974123,240875.540042877,6419.57977571506
20924,Water Bodies,21.77364331,948459.949748993,9423.85072921201
20925,Water Bodies,1.27665657,55611.1633338928,1370.03478116081
20926,Water Bodies,1.08025991,47056.1243782043,1354.13800807947
20927,Water Bodies,12.16617343,529958.541221619,6080.41905382188
20928,Water Bodies,2.57241511,112054.408084869,1403.08335316595
20929,Water Bodies,0.70447388,30686.8839836121,846.742557593274
20930,Water Bodies,0.50643542,22060.3282012939,719.308085535113
20931,Water Bodies,0.58893652,25654.0762214661,859.62227749232
20932,Water Bodies,0.62286741,27132.1060333252,1200.70710947848
20933,Water Bodies,12.60158244,548924.958557129,6883.4609848415
20934,Water Bodies,0.17841436,7771.73016357422,338.275368486562
20935,Water Bodies,0.3331552,14512.2412528992,587.161137943746
20936,Water Bodies,7.02362764,305949.235404968,4234.82314088126
20937,Water Bodies,0.08936144,3892.58476638794,260.590828812867
20938,Water Bodies,1.63446313,71197.2176170349,1355.58648590266
20939,Water Bodies,13.47290959,586879.971069336,8070.01806650368
20940,Water Bodies,0.53054499,23110.541229248,1019.50057939685
20941,Water Bodies,0.0988174,4304.48657989502,303.040583595348
20942,Water Bodies,29.78178459,1297294.60142136,8069.77494559548
20943,Water Bodies,1.69083256,73652.670135498,1598.3006335081
20944,Water Bodies,0.53882891,23471.3886375427,822.458120063152
20945,Water Bodies,0.19890671,8664.37701797485,359.662790913089
20946,Water Bodies,8.10681552,353132.901878357,2657.3902979694
20947,Water Bodies,0.72103817,31408.4245605469,946.533703069857
20948,Water Bodies,1.71928545,74892.0779380798,1626.65482586655
20949,Water Bodies,2.74584963,119609.2162323,1522.23857505164
20950,Water Bodies,0.5849616,25480.9286117554,792.71696441863
20951,Water Bodies,2.80718925,122281.170066833,1822.73096688113
20952,Water Bodies,1.73757981,75688.9804573059,1900.28767220549
20953,Water Bodies,1.01868554,44373.9447288513,1387.44116167715
20954,Water Bodies,2.54625794,110915.001617432,2662.47636945652
20955,Water Bodies,0.72242505,31468.8370895386,710.719833291748
20956,Water Bodies,1.12214955,48880.8372268677,1124.73556534259
20957,Water Bodies,5.00418965,217982.512016296,3997.23091986279
20958,Water Bodies,2.18739485,95282.9246177673,1526.19949017024
20959,Water Bodies,1.13522397,49450.35887146,1504.63317518728
20960,Water Bodies,0.10569858,4604.23049926758,285.176248036281
20961,Water Bodies,0.06356725,2768.98971176147,206.705482818243
20962,Water Bodies,0.51419192,22398.2015151978,1194.86566247088
20963,Water Bodies,1.06363613,46331.9925231934,1097.90721935362
20964,Water Bodies,1.24351903,54167.6920318604,1071.40505320099
20965,Water Bodies,1.33522317,58162.3243217468,1701.68606301309
20966,Water Bodies,0.56771334,24729.5946426392,805.043211319094
20967,Water Bodies,5.59359286,243656.917415619,3806.39797850768
20968,Water Bodies,1.06537428,46407.7059707642,856.353288125869
20969,Water Bodies,0.55605025,24221.5503692627,1204.40455969811
20970,Water Bodies,0.09163996,3991.83689117432,235.865453774151
20971,Water Bodies,0.20936954,9120.13802337646,396.835436871077
20972,Water Bodies,1.13161374,49293.0971984863,997.924614988764
20973,Water Bodies,0.19032271,8290.45808410645,455.467861470745
20974,Water Bodies,0.15856452,6907.07083129883,351.273770120806
20975,Water Bodies,0.18732227,8159.75883102417,357.641216305846
20976,Water Bodies,0.07345188,3199.56420516968,237.322870506513
20977,Water Bodies,0.81387534,35452.4119338989,1113.86743773204
20978,Water Bodies,2.39213438,104201.378799438,1240.67631079352
20979,Water Bodies,1.10291154,48042.8291969299,883.25999294399
20980,Water Bodies,0.67024681,29195.9526786804,996.781289043784
20981,Water Bodies,10.14870393,442077.565200806,5823.85353061658
20982,Water Bodies,0.65489546,28527.2479324341,1569.54042707472
20983,Water Bodies,0.62878693,27389.9601478577,743.190751280934
20984,Water Bodies,368.46696788,16050421.917244,24453.8602575265
20985,Water Bodies,3.60275945,156936.209705353,2492.69982472236
20986,Water Bodies,0.20467136,8915.48495101929,350.527118670474
20987,Water Bodies,0.12357067,5382.73889160156,280.392140276721
20988,Water Bodies,0.62937201,27415.4461746216,1303.79875277204
20989,Water Bodies,0.79089032,34451.1844062805,1864.86843721305
20990,Water Bodies,0.50232194,21881.1450271606,628.027506014427
20991,Water Bodies,0.87783232,38238.3778533936,958.24881308156
20992,Water Bodies,5.21026613,226959.204288483,3594.19816572822
20993,Water Bodies,1.3337776,58099.3554191589,959.160105958647
20994,Water Bodies,0.13932339,6068.92742919922,326.729663873489
20995,Water Bodies,3.13990561,136774.295444489,3365.19702232977
20996,Water Bodies,0.74231856,32335.3980789185,1101.8631875706
20997,Water Bodies,3.08516297,134389.706066132,1677.15026647076
20998,Water Bodies,0.30040779,13085.7643661499,493.609309626205
20999,Water Bodies,0.27706185,12068.8151245117,849.58302165158
21000,Water Bodies,0.27704121,12067.9157524109,665.918038380024
21001,Water Bodies,0.23535908,10252.2420387268,376.978108377542
21002,Water Bodies,1.31029541,57076.4710884094,1558.33117028559
21003,Water Bodies,0.58595522,25524.210773468,883.105164825684
